employeeid,fullname,department,jobtitle,email,gender,hiredate,terminationdate,salary,managerid,performancerating,status,hire_year,hire_month,hire_quarter,termination_year,termination_month,termination_quarter,tenure_days,tenure_years,tenure_band,performance_category,department_size,manager_span_of_control,is_active,is_terminated,has_manager,has_performance_rating,dept_avg_salary,job_avg_salary,salary_vs_dept_avg,salary_vs_job_avg,seniority_level,tenure_at_termination,early_attrition,salary_band
PNR-1643,Aarav Sharma,Finance,Accountant,employee.1643@pnrao.com,Non-Binary,2019-10-24,,73072.0,PNR-1320,3.0,Active,2019,10,4,,,,2197,6.02,5-10 years,Average,87,2,1,0,1,1,69535.21,69549.67,5.09,5.06,Senior,,0,60K-80K
PNR-1644,Sarah Singh,Human Resources,Hr Generalist,employee.1644@pnrao.com,Male,2025-07-31,,67268.0,PNR-2080,3.0,Active,2025,7,3,,,,90,0.25,0-1 years,Average,106,2,1,0,1,1,68801.09,69030.22,-2.23,-2.55,Junior,,0,60K-80K
PNR-1646,John Sharma,Research & Development,Lab Technician,employee.1646@pnrao.com,Non-Binary,2019-07-20,,80745.0,PNR-1595,5.0,Active,2019,7,3,,,,2293,6.28,5-10 years,Excellent,98,2,1,0,1,1,85614.79,69766.0,-5.69,15.74,Senior,,0,80K-100K
PNR-1647,Aditya Smith,Sales,Regional Sales Manager,employee.1647@pnrao.com,Female,2018-04-02,,176974.0,,4.0,Active,2018,4,2,,,,2767,7.58,5-10 years,Good,104,0,1,0,0,1,121525.81,145982.17,45.63,21.23,Senior,,0,150K+
PNR-1648,David Patel,Research & Development,Lab Technician,employee.1648@pnrao.com,Male,2024-05-14,2027-01-13,67527.0,PNR-1581,2.0,Terminated,2024,5,2,2027.0,1.0,1.0,974,2.67,1-3 years,Below Average,98,1,0,1,1,1,85614.79,69766.0,-21.13,-3.21,Mid-Level,2.6666666666666665,0,60K-80K
PNR-1649,John Wilson,Research & Development,Scientist,employee.1649@pnrao.com,Non-Binary,2022-07-08,,74909.0,PNR-1208,5.0,Active,2022,7,3,,,,1209,3.31,3-5 years,Excellent,98,2,1,0,1,1,85614.79,72557.95,-12.5,3.24,Mid-Level,,0,60K-80K
PNR-1651,Emma Taylor,Sales,Regional Sales Manager,employee.1651@pnrao.com,Female,2025-07-05,,133716.0,,5.0,Active,2025,7,3,,,,116,0.32,0-1 years,Excellent,104,0,1,0,0,1,121525.81,145982.17,10.03,-8.4,Junior,,0,100K-150K
PNR-1652,Priya Singh,Marketing,Marketing Manager,employee.1652@pnrao.com,Male,2020-04-11,,134010.0,,3.0,Active,2020,4,2,,,,2027,5.55,5-10 years,Average,95,0,1,0,0,1,93037.96,150297.96,44.04,-10.84,Senior,,0,100K-150K
PNR-1658,Aarav Patel,Sales,Sales Associate,employee.1658@pnrao.com,Female,2023-08-17,,78113.0,PNR-2405,2.0,Active,2023,8,3,,,,804,2.2,1-3 years,Below Average,104,2,1,0,1,1,121525.81,72548.22,-35.72,7.67,Mid-Level,,0,60K-80K
PNR-1661,Sarah Singh,Finance,Controller,employee.1661@pnrao.com,Female,2019-08-08,,83233.0,PNR-1742,3.0,Active,2019,8,3,,,,2274,6.23,5-10 years,Average,87,2,1,0,1,1,69535.21,68783.8,19.7,21.01,Senior,,0,80K-100K
PNR-1662,Emma Brown,Research & Development,Research Lead,employee.1662@pnrao.com,Non-Binary,2018-01-26,,110520.0,,2.0,Active,2018,1,1,,,,2833,7.76,5-10 years,Below Average,98,0,1,0,0,1,85614.79,109962.86,29.09,0.51,Senior,,0,100K-150K
PNR-1664,Anika Singh,Logistics,Warehouse Associate,employee.1664@pnrao.com,Non-Binary,2019-06-03,,68853.0,PNR-1824,4.0,Active,2019,6,2,,,,2340,6.41,5-10 years,Good,111,1,1,0,1,1,70560.61,69795.08,-2.42,-1.35,Senior,,0,60K-80K
PNR-1667,Michael Brown,Sales,Sales Associate,employee.1667@pnrao.com,Non-Binary,2018-12-13,,72576.0,PNR-1509,,Active,2018,12,4,,,,2512,6.88,5-10 years,,104,3,1,0,1,0,121525.81,72548.22,-40.28,0.04,Senior,,0,60K-80K
PNR-1670,Rohan Kumar,Human Resources,Hr Generalist,employee.1670@pnrao.com,Male,2018-11-26,,57347.0,PNR-2595,3.0,Active,2018,11,4,,,,2529,6.92,5-10 years,Average,106,1,1,0,1,1,68801.09,69030.22,-16.65,-16.92,Senior,,0,<60K
PNR-1673,Anika Smith,It Support,It Technician,employee.1673@pnrao.com,Non-Binary,2018-04-22,,82823.0,PNR-1352,4.0,Active,2018,4,2,,,,2747,7.52,5-10 years,Good,98,3,1,0,1,1,96490.2,71783.83,-14.16,15.38,Senior,,0,80K-100K
PNR-1675,Olivia Taylor,Logistics,Logistics Coordinator,employee.1675@pnrao.com,Non-Binary,2019-11-18,,60118.0,PNR-1698,4.0,Active,2019,11,4,,,,2172,5.95,5-10 years,Good,111,1,1,0,1,1,70560.61,71165.63,-14.8,-15.52,Senior,,0,60K-80K
PNR-1676,Olivia Brown,Sales,Sales Associate,employee.1676@pnrao.com,Male,2024-11-22,,79465.0,PNR-2069,2.0,Active,2024,11,4,,,,341,0.93,0-1 years,Below Average,104,1,1,0,1,1,121525.81,72548.22,-34.61,9.53,Junior,,0,60K-80K
PNR-1679,Aarav Williams,Research & Development,Scientist,employee.1679@pnrao.com,Male,2023-06-17,,77757.0,,3.0,Active,2023,6,2,,,,865,2.37,1-3 years,Average,98,0,1,0,0,1,85614.79,72557.95,-9.18,7.17,Mid-Level,,0,60K-80K
PNR-1681,Aarav Kumar,Finance,Financial Analyst,employee.1681@pnrao.com,Non-Binary,2019-10-03,2023-05-10,83963.0,PNR-2248,4.0,Terminated,2019,10,4,2023.0,5.0,2.0,1315,3.6,3-5 years,Good,87,3,0,1,1,1,69535.21,70138.18,20.75,19.71,Mid-Level,3.600273785078713,0,80K-100K
PNR-1682,John Sharma,It Support,It Manager,employee.1682@pnrao.com,Non-Binary,2018-10-20,,154989.0,,3.0,Active,2018,10,4,,,,2566,7.03,5-10 years,Average,98,0,1,0,0,1,96490.2,145851.08,60.63,6.27,Senior,,0,150K+
PNR-1684,John Singh,Marketing,Marketing Coordinator,employee.1684@pnrao.com,Male,2022-10-11,,60898.0,PNR-1005,3.0,Active,2022,10,4,,,,1114,3.05,3-5 years,Average,95,3,1,0,1,1,93037.96,72400.67,-34.54,-15.89,Mid-Level,,0,60K-80K
PNR-1686,Emma Wilson,Quality Control,Qc Inspector,employee.1686@pnrao.com,Male,2023-05-13,,70550.0,PNR-1904,2.0,Active,2023,5,2,,,,900,2.46,1-3 years,Below Average,108,1,1,0,1,1,109570.66,70667.88,-35.61,-0.17,Mid-Level,,0,60K-80K
PNR-1687,Rohan Williams,Marketing,Digital Marketer,employee.1687@pnrao.com,Non-Binary,2023-09-12,,76554.0,PNR-2111,5.0,Active,2023,9,3,,,,778,2.13,1-3 years,Excellent,95,2,1,0,1,1,93037.96,67941.78,-17.72,12.68,Mid-Level,,0,60K-80K
PNR-1691,Anika Sharma,Sales,Sales Associate,employee.1691@pnrao.com,Male,2021-09-26,,60783.0,PNR-1447,3.0,Active,2021,9,3,,,,1494,4.09,3-5 years,Average,104,2,1,0,1,1,121525.81,72548.22,-49.98,-16.22,Mid-Level,,0,60K-80K
PNR-1692,Aarav Jones,Sales,Sales Associate,employee.1692@pnrao.com,Male,2020-06-17,,57357.0,PNR-1403,3.0,Active,2020,6,2,,,,1960,5.37,5-10 years,Average,104,1,1,0,1,1,121525.81,72548.22,-52.8,-20.94,Senior,,0,<60K
PNR-1693,Chris Patel,Research & Development,Scientist,employee.1693@pnrao.com,Male,2023-11-25,,71233.0,PNR-1638,3.0,Active,2023,11,4,,,,704,1.93,1-3 years,Average,98,1,1,0,1,1,85614.79,72557.95,-16.8,-1.83,Junior,,0,60K-80K
PNR-1695,Mary Sharma,Production,Operations Manager,employee.1695@pnrao.com,Female,2018-10-15,2023-02-17,168050.0,,3.0,Terminated,2018,10,4,2023.0,2.0,1.0,1586,4.34,3-5 years,Average,112,0,0,1,0,1,102837.83,152476.11,63.41,10.21,Mid-Level,4.342231348391513,0,150K+
PNR-1700,David Kumar,Production,Line Supervisor,employee.1700@pnrao.com,Female,2025-03-05,,66240.0,PNR-1339,2.0,Active,2025,3,1,,,,238,0.65,0-1 years,Below Average,112,4,1,0,1,1,102837.83,69824.22,-35.59,-5.13,Junior,,0,60K-80K
PNR-1701,Olivia Smith,Research & Development,Scientist,employee.1701@pnrao.com,Male,2018-09-08,,77484.0,PNR-2900,2.0,Active,2018,9,3,,,,2608,7.14,5-10 years,Below Average,98,3,1,0,1,1,85614.79,72557.95,-9.5,6.79,Senior,,0,60K-80K
PNR-1702,Emma Kumar,Research & Development,Research Lead,employee.1702@pnrao.com,Non-Binary,2024-03-15,,119979.0,,3.0,Active,2024,3,1,,,,593,1.62,1-3 years,Average,98,0,1,0,0,1,85614.79,109962.86,40.14,9.11,Junior,,0,100K-150K
PNR-1703,Aditya Kumar,Finance,Controller,employee.1703@pnrao.com,Non-Binary,2020-12-18,2025-03-16,70349.0,PNR-2080,2.0,Terminated,2020,12,4,2025.0,3.0,1.0,1549,4.24,3-5 years,Below Average,87,2,0,1,1,1,69535.21,68783.8,1.17,2.28,Mid-Level,4.240930869267625,0,60K-80K
PNR-1707,Aarav Williams,Quality Control,Qc Inspector,employee.1707@pnrao.com,Non-Binary,2025-03-29,,76105.0,PNR-1407,5.0,Active,2025,3,1,,,,214,0.59,0-1 years,Excellent,108,1,1,0,1,1,109570.66,70667.88,-30.54,7.69,Junior,,0,60K-80K
PNR-1710,Michael Sharma,Human Resources,Hr Generalist,employee.1710@pnrao.com,Female,2021-01-19,,82461.0,PNR-2431,2.0,Active,2021,1,1,,,,1744,4.77,3-5 years,Below Average,106,2,1,0,1,1,68801.09,69030.22,19.85,19.46,Mid-Level,,0,80K-100K
PNR-1712,Mary Wilson,Production,Operations Manager,employee.1712@pnrao.com,Male,2020-03-03,,124586.0,,5.0,Active,2020,3,1,,,,2066,5.66,5-10 years,Excellent,112,0,1,0,0,1,102837.83,152476.11,21.15,-18.29,Senior,,0,100K-150K
PNR-1713,Chris Singh,Research & Development,Scientist,employee.1713@pnrao.com,Female,2025-03-06,,72557.0,PNR-1912,2.0,Active,2025,3,1,,,,237,0.65,0-1 years,Below Average,98,4,1,0,1,1,85614.79,72557.95,-15.25,-0.0,Junior,,0,60K-80K
PNR-1715,Mary Williams,Marketing,Marketing Manager,employee.1715@pnrao.com,Male,2022-03-17,,163200.0,,,Active,2022,3,1,,,,1322,3.62,3-5 years,,95,0,1,0,0,0,93037.96,150297.96,75.41,8.58,Mid-Level,,0,150K+
PNR-1716,John Jones,It Support,Help Desk Specialist,employee.1716@pnrao.com,Male,2018-08-02,,57658.0,PNR-2118,2.0,Active,2018,8,3,,,,2645,7.24,5-10 years,Below Average,98,3,1,0,1,1,96490.2,70990.91,-40.24,-18.78,Senior,,0,<60K
PNR-1724,Saanvi Taylor,Marketing,Marketing Manager,employee.1724@pnrao.com,Female,2019-11-10,,163874.0,,2.0,Active,2019,11,4,,,,2180,5.97,5-10 years,Below Average,95,0,1,0,0,1,93037.96,150297.96,76.14,9.03,Senior,,0,150K+
PNR-1727,Emma Jones,Production,Operations Manager,employee.1727@pnrao.com,Non-Binary,2018-02-12,,165349.0,,5.0,Active,2018,2,1,,,,2816,7.71,5-10 years,Excellent,112,0,1,0,0,1,102837.83,152476.11,60.79,8.44,Senior,,0,150K+
PNR-1730,Priya Smith,Sales,Account Manager,employee.1730@pnrao.com,Non-Binary,2025-06-05,,173076.0,,4.0,Active,2025,6,2,,,,146,0.4,0-1 years,Good,104,0,0,1,0,1,121525.81,151582.0,42.42,14.18,Junior,,0,150K+
PNR-1731,Chris Kumar,It Support,Help Desk Specialist,employee.1731@pnrao.com,Non-Binary,2024-08-30,,77466.0,PNR-1912,4.0,Active,2024,8,3,,,,425,1.16,1-3 years,Good,98,4,1,0,1,1,96490.2,70990.91,-19.72,9.12,Junior,,0,60K-80K
PNR-1732,Saanvi Taylor,Human Resources,Hr Coordinator,saanvi.taylor@company.com,Non-Binary,2019-02-01,,64880.0,PNR-2926,3.0,Active,2019,2,1,,,,2462,6.74,5-10 years,Average,106,3,1,0,1,1,68801.09,68340.05,-5.7,-5.06,Senior,,0,60K-80K
PNR-1735,Priya Williams,Logistics,Warehouse Associate,employee.1735@pnrao.com,Male,2023-06-11,,59008.0,PNR-2496,2.0,Active,2023,6,2,,,,871,2.38,1-3 years,Below Average,111,4,1,0,1,1,70560.61,69795.08,-16.37,-15.46,Mid-Level,,0,<60K
PNR-1736,Mary Smith,Marketing,Marketing Coordinator,employee.1736@pnrao.com,Unknown,2022-03-06,,60904.0,PNR-2664,2.0,Active,2022,3,1,,,,1333,3.65,3-5 years,Below Average,95,2,1,0,1,1,93037.96,72400.67,-34.54,-15.88,Mid-Level,,0,60K-80K
PNR-1737,Priya Taylor,Sales,Sales Associate,employee.1737@pnrao.com,Unknown,2022-09-03,,80735.0,PNR-2342,2.0,Active,2022,9,3,,,,1152,3.15,3-5 years,Below Average,104,1,1,0,1,1,121525.81,72548.22,-33.57,11.28,Mid-Level,,0,80K-100K
PNR-1740,Rohan Singh,Human Resources,Recruiter,employee.1740@pnrao.com,Female,2024-07-08,,57024.0,PNR-2000,5.0,Active,2024,7,3,,,,478,1.31,1-3 years,Excellent,106,2,1,0,1,1,68801.09,69157.24,-17.12,-17.54,Junior,,0,<60K
PNR-1741,Olivia Williams,Human Resources,Recruiter,employee.1741@pnrao.com,Unknown,2022-08-16,,60090.0,PNR-1074,3.0,Active,2022,8,3,,,,1170,3.2,3-5 years,Average,106,1,1,0,1,1,68801.09,69157.24,-12.66,-13.11,Mid-Level,,0,60K-80K
PNR-1745,Chris Sharma,Research & Development,Lab Technician,employee.1745@pnrao.com,Unknown,2024-07-30,,70029.0,PNR-2768,3.0,Active,2024,7,3,,,,456,1.25,1-3 years,Average,98,2,1,0,1,1,85614.79,69766.0,-18.2,0.38,Junior,,0,60K-80K
PNR-1746,Aarav Taylor,Research & Development,Research Lead,employee.1746@pnrao.com,Male,2024-07-26,,118977.0,PNR-2502,,Active,2024,7,3,,,,460,1.26,1-3 years,,98,1,0,1,1,0,85614.79,109962.86,38.97,8.2,Junior,,0,100K-150K
PNR-1747,Sarah Williams,Production,Line Supervisor,employee.1747@pnrao.com,Female,2020-06-26,,73277.0,PNR-2705,5.0,Active,2020,6,2,,,,1951,5.34,5-10 years,Excellent,112,1,1,0,1,1,102837.83,69824.22,-28.75,4.94,Senior,,0,60K-80K
PNR-1748,David Patel,Research & Development,Lab Technician,employee.1748@pnrao.com,Male,2019-09-06,2024-07-21,59258.0,PNR-2310,2.0,Terminated,2019,9,3,2024.0,7.0,3.0,1780,4.87,3-5 years,Below Average,98,1,0,1,1,1,85614.79,69766.0,-30.79,-15.06,Mid-Level,4.87337440109514,0,<60K
PNR-1750,Sarah Taylor,Human Resources,Hr Generalist,sarah.taylor@company.com,Unknown,2024-11-16,2027-02-17,68703.0,PNR-1947,5.0,Terminated,2024,11,4,2027.0,2.0,1.0,823,2.25,1-3 years,Excellent,106,3,0,1,1,1,68801.09,69030.22,-0.14,-0.47,Mid-Level,2.2532511978097194,0,60K-80K
PNR-1751,Aditya Sharma,Quality Control,Qc Manager,employee.1751@pnrao.com,Male,2025-04-04,,147211.0,,3.0,Active,2025,4,2,,,,208,0.57,0-1 years,Average,108,0,1,0,0,1,109570.66,151465.96,34.35,-2.81,Junior,,0,100K-150K
PNR-1756,Chris Williams,Production,Operations Manager,employee.1756@pnrao.com,Male,2020-06-21,2025-08-10,121503.0,,3.0,Terminated,2020,6,2,2025.0,8.0,3.0,1876,5.14,5-10 years,Average,112,0,0,1,0,1,102837.83,152476.11,18.15,-20.31,Senior,5.136208076659822,0,100K-150K
PNR-1759,Rohan Patel,Production,Production Worker,employee.1759@pnrao.com,Female,2019-12-04,,81516.0,PNR-1724,4.0,Active,2019,12,4,,,,2156,5.9,5-10 years,Good,112,1,1,0,1,1,102837.83,72077.59,-20.73,13.09,Senior,,0,80K-100K
PNR-1761,Anika Brown,Research & Development,Research Lead,employee.1761@pnrao.com,Male,2024-01-22,,124258.0,PNR-2768,5.0,Active,2024,1,1,,,,646,1.77,1-3 years,Excellent,98,2,1,0,1,1,85614.79,109962.86,45.14,13.0,Junior,,0,100K-150K
PNR-1763,Aarav Kumar,Logistics,Warehouse Associate,aarav.kumar@company.com,Male,2019-04-09,,74730.0,PNR-2176,4.0,Active,2019,4,2,,,,2395,6.56,5-10 years,Good,111,1,1,0,1,1,70560.61,69795.08,5.91,7.07,Senior,,0,60K-80K
PNR-1769,Chris Williams,Quality Control,Qc Manager,employee.1769@pnrao.com,Female,2022-08-02,,143536.0,,4.0,Active,2022,8,3,,,,1184,3.24,3-5 years,Good,108,0,1,0,0,1,109570.66,151465.96,31.0,-5.24,Mid-Level,,0,100K-150K
PNR-1771,Chris Brown,Marketing,Digital Marketer,employee.1771@pnrao.com,Female,2022-08-01,,65379.0,PNR-2867,2.0,Active,2022,8,3,,,,1185,3.24,3-5 years,Below Average,95,1,1,0,1,1,93037.96,67941.78,-29.73,-3.77,Mid-Level,,0,60K-80K
PNR-1772,Anika Sharma,Logistics,Logistics Coordinator,anika.sharma@company.com,Female,2020-10-17,,55881.0,PNR-2464,4.0,Active,2020,10,4,,,,1838,5.03,5-10 years,Good,111,2,1,0,1,1,70560.61,71165.63,-20.8,-21.48,Senior,,0,<60K
PNR-1773,Aarav Kumar,Human Resources,Recruiter,employee.1773@pnrao.com,Male,2021-03-21,2024-11-25,75117.0,,3.0,Terminated,2021,3,1,2024.0,11.0,4.0,1345,3.68,3-5 years,Average,106,0,0,1,0,1,68801.09,69157.24,9.18,8.62,Mid-Level,3.682409308692676,0,60K-80K
PNR-1775,Emma Kumar,It Support,It Manager,employee.1775@pnrao.com,Non-Binary,2021-12-02,,135055.0,,4.0,Active,2021,12,4,,,,1427,3.91,3-5 years,Good,98,0,1,0,0,1,96490.2,145851.08,39.97,-7.4,Mid-Level,,0,100K-150K
PNR-1778,Olivia Jones,Research & Development,Research Lead,employee.1778@pnrao.com,Non-Binary,2023-12-21,,95020.0,PNR-1480,3.0,Active,2023,12,4,,,,678,1.86,1-3 years,Average,98,2,1,0,1,1,85614.79,109962.86,10.99,-13.59,Junior,,0,80K-100K
PNR-1780,Olivia Brown,Production,Operations Manager,employee.1780@pnrao.com,Non-Binary,2018-07-07,,169068.0,,3.0,Active,2018,7,3,,,,2671,7.31,5-10 years,Average,112,0,1,0,0,1,102837.83,152476.11,64.4,10.88,Senior,,0,150K+
PNR-1781,John Singh,Human Resources,Hr Coordinator,employee.1781@pnrao.com,Female,2025-10-27,,64200.0,PNR-1733,5.0,Active,2025,10,4,,,,2,0.01,0-1 years,Excellent,106,2,1,0,1,1,68801.09,68340.05,-6.69,-6.06,Junior,,0,60K-80K
PNR-1784,Emma Kumar,Marketing,Marketing Coordinator,emma.kumar@company.com,Female,2025-06-04,,74111.0,PNR-1982,4.0,Active,2025,6,2,,,,147,0.4,0-1 years,Good,95,3,1,0,1,1,93037.96,72400.67,-20.34,2.36,Junior,,0,60K-80K
PNR-1785,David Kumar,Sales,Account Manager,employee.1785@pnrao.com,Female,2024-05-22,,163720.0,,5.0,Active,2024,5,2,,,,525,1.44,1-3 years,Excellent,104,0,1,0,0,1,121525.81,151582.0,34.72,8.01,Junior,,0,150K+
PNR-1787,Rohan Taylor,Research & Development,Scientist,employee.1787@pnrao.com,Non-Binary,2018-09-16,,79511.0,PNR-2010,4.0,Active,2018,9,3,,,,2600,7.12,5-10 years,Good,98,2,1,0,1,1,85614.79,72557.95,-7.13,9.58,Senior,,0,60K-80K
PNR-1789,Olivia Kumar,Sales,Regional Sales Manager,employee.1789@pnrao.com,Female,2025-03-17,,130884.0,,2.0,Active,2025,3,1,,,,226,0.62,0-1 years,Below Average,104,18,1,0,1,1,121525.81,145982.17,7.7,-10.34,Junior,,0,100K-150K
PNR-1791,Olivia Kumar,Finance,Controller,employee.1791@pnrao.com,Male,2025-02-27,,67764.5,PNR-1170,2.0,Active,2025,2,1,,,,244,0.67,0-1 years,Below Average,87,2,1,0,1,1,69535.21,68783.8,-2.55,-1.48,Junior,,0,60K-80K
PNR-1795,Michael Patel,Research & Development,Research Lead,employee.1795@pnrao.com,Unknown,2023-11-21,,90428.0,PNR-2724,4.0,Active,2023,11,4,,,,708,1.94,1-3 years,Good,98,2,1,0,1,1,85614.79,109962.86,5.62,-17.76,Junior,,0,80K-100K
PNR-1799,Emma Smith,Production,Line Supervisor,employee.1799@pnrao.com,Non-Binary,2022-11-10,,65199.0,PNR-1982,4.0,Active,2022,11,4,,,,1084,2.97,1-3 years,Good,112,3,1,0,1,1,102837.83,69824.22,-36.6,-6.62,Mid-Level,,0,60K-80K
PNR-1800,Chris Kumar,Marketing,Digital Marketer,employee.1800@pnrao.com,Female,2020-09-01,,69902.0,PNR-1343,2.0,Active,2020,9,3,,,,1884,5.16,5-10 years,Below Average,95,1,1,0,1,1,93037.96,67941.78,-24.87,2.89,Senior,,0,60K-80K
PNR-1803,Rohan Taylor,Finance,Financial Analyst,employee.1803@pnrao.com,Non-Binary,2021-10-24,,83881.0,PNR-1722,4.0,Active,2021,10,4,,,,1466,4.01,3-5 years,Good,87,1,1,0,1,1,69535.21,70138.18,20.63,19.59,Mid-Level,,0,80K-100K
PNR-1804,Rohan Taylor,Logistics,Logistics Coordinator,employee.1804@pnrao.com,Non-Binary,2024-10-21,,58523.0,PNR-1318,4.0,Active,2024,10,4,,,,373,1.02,1-3 years,Good,111,2,1,0,1,1,70560.61,71165.63,-17.06,-17.77,Junior,,0,<60K
PNR-1805,Priya Wilson,Logistics,Warehouse Associate,employee.1805@pnrao.com,Unknown,2022-06-30,,72408.0,PNR-2878,5.0,Active,2022,6,2,,,,1217,3.33,3-5 years,Excellent,111,1,1,0,1,1,70560.61,69795.08,2.62,3.74,Mid-Level,,0,60K-80K
PNR-1806,Mary Sharma,Production,Operations Manager,employee.1806@pnrao.com,Male,2025-07-21,2030-04-13,154076.0,,2.0,Terminated,2025,7,3,2030.0,4.0,2.0,1727,4.73,3-5 years,Below Average,112,0,0,1,0,1,102837.83,152476.11,49.82,1.05,Mid-Level,4.728268309377139,0,150K+
PNR-1808,Michael Wilson,Quality Control,Qc Inspector,employee.1808@pnrao.com,Female,2018-01-12,2022-02-19,80873.0,PNR-1813,5.0,Terminated,2018,1,1,2022.0,2.0,1.0,1499,4.1,3-5 years,Excellent,108,1,0,1,1,1,109570.66,70667.88,-26.19,14.44,Mid-Level,4.1040383299110195,0,80K-100K
PNR-1809,Rohan Sharma,Sales,Regional Sales Manager,employee.1809@pnrao.com,Unknown,2021-03-10,,158003.0,,2.0,Active,2021,3,1,,,,1694,4.64,3-5 years,Below Average,104,0,0,1,0,1,121525.81,145982.17,30.02,8.23,Mid-Level,,0,150K+
PNR-1814,Olivia Kumar,Quality Control,Qc Inspector,employee.1814@pnrao.com,Non-Binary,2024-09-14,,69691.0,PNR-2964,3.0,Active,2024,9,3,,,,410,1.12,1-3 years,Average,108,1,1,0,1,1,109570.66,70667.88,-36.4,-1.38,Junior,,0,60K-80K
PNR-1821,Aarav Williams,Production,Operations Manager,employee.1821@pnrao.com,Male,2022-12-12,,172001.0,,2.0,Active,2022,12,4,,,,1052,2.88,1-3 years,Below Average,112,0,1,0,0,1,102837.83,152476.11,67.25,12.81,Mid-Level,,0,150K+
PNR-1823,Olivia Smith,Human Resources,Hr Coordinator,employee.1823@pnrao.com,Non-Binary,2018-09-27,,84527.0,PNR-2631,,Active,2018,9,3,,,,2589,7.09,5-10 years,,106,1,0,1,1,0,68801.09,68340.05,22.86,23.69,Senior,,0,80K-100K
PNR-1825,Anika Wilson,It Support,It Manager,employee.1825@pnrao.com,Male,2025-06-26,,145250.5,,5.0,Active,2025,6,2,,,,125,0.34,0-1 years,Excellent,98,0,1,0,0,1,96490.2,145851.08,50.53,-0.41,Junior,,0,100K-150K
PNR-1826,Saanvi Wilson,Sales,Sales Associate,employee.1826@pnrao.com,Non-Binary,2024-05-02,,76315.0,PNR-1338,2.0,Active,2024,5,2,,,,545,1.49,1-3 years,Below Average,104,2,1,0,1,1,121525.81,72548.22,-37.2,5.19,Junior,,0,60K-80K
PNR-1827,Saanvi Patel,Quality Control,Qc Inspector,employee.1827@pnrao.com,Female,2025-09-06,,79081.0,PNR-1854,3.0,Active,2025,9,3,,,,53,0.15,0-1 years,Average,108,1,0,1,1,1,109570.66,70667.88,-27.83,11.91,Junior,,0,60K-80K
PNR-1831,Emma Smith,Sales,Account Manager,emma.smith@company.com,Female,2018-07-21,2019-07-14,159200.0,,3.0,Terminated,2018,7,3,2019.0,7.0,3.0,358,0.98,0-1 years,Average,104,0,0,1,0,1,121525.81,151582.0,31.0,5.03,Junior,0.9801505817932923,1,150K+
PNR-1832,Priya Kumar,Research & Development,Scientist,employee.1832@pnrao.com,Male,2020-11-03,,80363.0,PNR-2937,5.0,Active,2020,11,4,,,,1821,4.99,3-5 years,Excellent,98,3,1,0,1,1,85614.79,72557.95,-6.13,10.76,Mid-Level,,0,80K-100K
PNR-1833,Sarah Wilson,Logistics,Warehouse Associate,employee.1833@pnrao.com,Male,2018-03-06,,71266.0,,5.0,Active,2018,3,1,,,,2794,7.65,5-10 years,Excellent,111,0,1,0,0,1,70560.61,69795.08,1.0,2.11,Senior,,0,60K-80K
PNR-1835,Olivia Wilson,Human Resources,Recruiter,employee.1835@pnrao.com,Non-Binary,2025-04-27,2028-02-23,61929.0,PNR-1680,3.0,Terminated,2025,4,2,2028.0,2.0,1.0,1032,2.83,1-3 years,Average,106,1,0,1,1,1,68801.09,69157.24,-9.99,-10.45,Mid-Level,2.8254620123203287,0,60K-80K
PNR-1838,Chris Singh,Research & Development,Scientist,employee.1838@pnrao.com,Female,2020-11-22,,65336.0,PNR-1134,4.0,Active,2020,11,4,,,,1802,4.93,3-5 years,Good,98,5,1,0,1,1,85614.79,72557.95,-23.69,-9.95,Mid-Level,,0,60K-80K
PNR-1842,Aditya Singh,It Support,Help Desk Specialist,employee.1842@pnrao.com,Non-Binary,2024-01-02,2025-07-17,67849.0,PNR-2699,2.0,Terminated,2024,1,1,2025.0,7.0,3.0,562,1.54,1-3 years,Below Average,98,2,0,1,1,1,96490.2,70990.91,-29.68,-4.43,Junior,1.538672142368241,0,60K-80K
PNR-1843,Michael Singh,Finance,Accountant,employee.1843@pnrao.com,Non-Binary,2019-09-20,2024-03-13,83117.0,PNR-2033,3.0,Terminated,2019,9,3,2024.0,3.0,1.0,1636,4.48,3-5 years,Average,87,1,0,1,1,1,69535.21,69549.67,19.53,19.51,Mid-Level,4.479123887748118,0,80K-100K
PNR-1845,Emma Smith,Marketing,Marketing Coordinator,employee.1845@pnrao.com,Non-Binary,2025-06-30,,59949.0,PNR-1427,5.0,Active,2025,6,2,,,,121,0.33,0-1 years,Excellent,95,1,1,0,1,1,93037.96,72400.67,-35.57,-17.2,Junior,,0,<60K
PNR-1847,Olivia Taylor,Quality Control,Qc Manager,employee.1847@pnrao.com,Female,2018-03-27,,169267.0,,4.0,Active,2018,3,1,,,,2773,7.59,5-10 years,Good,108,0,1,0,0,1,109570.66,151465.96,54.48,11.75,Senior,,0,150K+
PNR-1848,Saanvi Patel,Quality Control,Qc Manager,employee.1848@pnrao.com,Non-Binary,2020-06-19,,151625.0,,4.0,Active,2020,6,2,,,,1958,5.36,5-10 years,Good,108,0,1,0,0,1,109570.66,151465.96,38.38,0.11,Senior,,0,150K+
