EmployeeID,FullName,Department,JobTitle,Email,Gender,HireDate,TerminationDate,Salary,ManagerID,PerformanceRating,Status
"PNR-1687","Rohan Williams","Marketing","Digital Marketer","employee.1687@pnrao.com","Non-binary","2023-09-12","","76554","PNR-2111","5","Active"
"","","Logistics","Logistics Coordinator","employee.1689@pnrao.com","Female","","","71587","PNR-1990","3","Active"
"PNR-1690",""," Quality Control ","QC Manager"," employee.1690@pnrao.com ","Non-binary","","2028-09-12","128423","","3","Terminated"
"PNR-1691","Anika Sharma","Sales","Sales Associate","employee.1691@pnrao.com","Male","2021-09-26","","60783","PNR-1447","3","Active"
"#N/A","Aarav Jones","Sales","Sales Associate"," employee.1692@pnrao.com ","Male","","  ","57357","PNR-1403","3","Active"
"PNR-1692","Aarav Jones","Sales","Sales Associate","employee.1692@pnrao.com","Male","2020-06-17","","57357","PNR-1403","3","Active"
"PNR-1693","Chris Patel","Research & Development","Scientist","employee.1693@pnrao.com","Male","2023-11-25","","71233","PNR-1638","3","Active"
"PNR-1695","Mary Sharma","Production","Operations Manager","employee.1695@pnrao.com","Female","2018-10-15","2023-02-17","168050","","3","Terminated"
"PNR-1696","Sarah Williams","","Logistics Coordinator","employee.1696@pnrao.com","","2025-08-26","","83529","PNR-1616","4","Active"
"PNR-1697","","Marketing","","employee.1697@pnrao.com","Male","","","80004","PNR-1778","","Active"
"","Priya Jones"," Quality Control ","QC Manager","employee.1698@pnrao.com","#N/A","2018-04-26","","171063","","5","Active"
"PNR-1699","#N/A","IT Support","IT Manager","employee.1699@pnrao.com","Male","2022-10-06","","167694","","","Active"
"PNR-1700","David Kumar"," Production ","Line Supervisor","employee.1700@pnrao.com","Female","2025-03-05","","66240","PNR-1339","2","Active"
"PNR-1701"," Olivia Smith ","Research & Development","Scientist","employee.1701@pnrao.com"," Male ","2018-09-08","","77484"," PNR-2900 ","2","Active"
"PNR-1702","Emma Kumar"," Research & Development "," Research Lead ","employee.1702@pnrao.com","Non-binary","2024-03-15","","119979","","3"," Active "
"PNR-1703","Aditya Kumar","Finance","Controller","employee.1703@pnrao.com","","2020-12-18"," 2025-03-16 ","70349","PNR-2080","2","Terminated"
"PNR-1703","Aditya Kumar","Finance","Controller","employee.1703@pnrao.com","Non-binary","2020-12-18","2025-03-16","70349","PNR-2080","2","Terminated"
"","Emma Wilson"," Human Resources ","HR Generalist"," employee.1705@pnrao.com ","Male","2021-03-20","","63378"," PNR-1158 ","3"," Active "
"PNR-1706","","Quality Control","QC Inspector","employee.1706@pnrao.com"," Female ","2018-06-19","","75607"," PNR-2590 ","4","Active"
"PNR-1707"," Aarav Williams ","Quality Control","QC Inspector","employee.1707@pnrao.com","Non-binary","2025-03-29","","76105","PNR-1407","5","Active"
"PNR-1708","#N/A","Logistics","Warehouse Associate","employee.1708@pnrao.com","Male","2024-05-18","","","PNR-2278","2","Active"
"PNR-1709","Aditya Brown","Quality Control","QC Manager","employee.1709@pnrao.com"," Male ","#N/A","2023-09-08","168083","","5",""
"","Michael Sharma"," Human Resources ","HR Generalist","employee.1710@pnrao.com","Female"," 2021-01-19 ","","82461","PNR-2431","2","#N/A"
"PNR-1710","Michael Sharma","Human Resources","HR Generalist","employee.1710@pnrao.com","Female","2021-01-19","","82461","PNR-2431","2","Active"
"PNR-1712","Mary Wilson"," Production ","Operations Manager","employee.1712@pnrao.com","Male","2020-03-03","","124586","","5","Active"
"","Chris Singh","","Scientist","employee.1713@pnrao.com","Female","#N/A","","72557"," PNR-1912 ","2","Active"
"PNR-1713","Chris Singh","Research & Development","Scientist","employee.1713@pnrao.com","Female","2025-03-06","","72557","PNR-1912","2","Active"
"PNR-1715","Mary Williams"," Marketing ","Marketing Manager","employee.1715@pnrao.com","Male","2022-03-17","","163200","","","Active"
"PNR-1716","John Jones","IT Support","Help Desk Specialist","","Male","2018-08-02","","57658","PNR-2118","2","Active"
"PNR-1716","John Jones","IT Support","Help Desk Specialist","employee.1716@pnrao.com","Male","2018-08-02","","57658","PNR-2118","2","Active"
"","Aarav Brown"," Logistics ","Warehouse Associate","employee.1718@pnrao.com","","2022-04-17","#N/A",""," PNR-2396 ","5","Active"
"PNR-1719","","Finance","Accountant",""," Non-binary ","#N/A","2027-10-17","84916","PNR-1149","2"," Terminated "
"PNR-1720","Emma Wilson","#N/A","HR Coordinator","employee.1720@pnrao.com","Male","2025-02-11","2028-10-27","68988","PNR-1690","5","Terminated"
" PNR-1721 ","David Jones","","QC Inspector","employee.1721@pnrao.com","Non-binary","2025-05-22","","65631","PNR-1593","3"," Active "
"","John Patel","Research & Development","Research Lead","employee.1722@pnrao.com","Non-binary","2019-03-02","","127381"," PNR-1600 ","","Active"
"PNR-1723","Michael Jones","","Production Worker","","Non-binary","2025-03-13","  ","63748","PNR-1630","5","Active"
"PNR-1724","Saanvi Taylor","","Marketing Manager","employee.1724@pnrao.com","Female","2019-11-10","","","","","Active"
"PNR-1724","Saanvi Taylor","Marketing","Marketing Manager","employee.1724@pnrao.com","Female","2019-11-10","","163874","","2","Active"
"PNR-1726","Aditya Jones","IT Support","","employee.1726@pnrao.com","","2021-06-05","","129958","","4","Active"
"PNR-1727","Emma Jones","Production","Operations Manager","employee.1727@pnrao.com","Non-binary","2018-02-12","  ","165349","","5","Active"
"PNR-1728","#N/A","IT Support","Help Desk Specialist","","Female","2024-10-09","","67943","PNR-1452","4","Active"
"","Olivia Williams","Production","Production Worker","employee.1729@pnrao.com","Male","2019-05-28","","56899","PNR-2061","4","Terminated"
"PNR-1730","Priya Smith"," Sales ","Account Manager","employee.1730@pnrao.com","Non-binary","2025-06-05","","173076","","4"," Terminated "
"PNR-1731","Chris Kumar","IT Support","Help Desk Specialist","employee.1731@pnrao.com","Non-binary","2024-08-30","","77466","PNR-1912","4","Active"
"PNR-1732","Saanvi Taylor","Human Resources","HR Coordinator","","Non-binary","2019-02-01","","64880","PNR-2926","3","Active"
" PNR-1733 ","John Patel","#N/A","","employee.1733@pnrao.com"," Male ","2022-10-17","2024-01-03","179521","","4",""
"","","Logistics","Warehouse Associate","employee.1734@pnrao.com","Female","2022-11-25","","80616","PNR-1677","5","Active"
"PNR-1735","Priya Williams"," Logistics ","Warehouse Associate","employee.1735@pnrao.com","Male","2023-06-11","","59008","PNR-2496","2","Active"
"PNR-1736","Mary Smith","Marketing","Marketing Coordinator","employee.1736@pnrao.com","#N/A","2022-03-06","","60904","PNR-2664","2","Active"
"PNR-1737","Priya Taylor"," Sales ","Sales Associate"," employee.1737@pnrao.com ","","2022-09-03","  ","80735"," PNR-2342 ","2","Active"
"PNR-1738","","Finance","Controller","","Male","2024-01-27","","56935","PNR-1455","2"," Active "
"PNR-1739","","Finance","","employee.1739@pnrao.com","Non-binary","2020-08-23","","","","","Active"
" PNR-1740 ","Rohan Singh","Human Resources","Recruiter","employee.1740@pnrao.com","Female","2024-07-08","","57024","PNR-2000","5","Active"
"PNR-1741","Olivia Williams","Human Resources","Recruiter"," employee.1741@pnrao.com ","","2022-08-16","  ","60090","PNR-1074","3","Active"
"","","Sales","Account Manager","employee.1742@pnrao.com","","2020-11-28","","134963","","3"," Active "
"PNR-1743","Sarah Jones","#N/A","Logistics Coordinator","employee.1743@pnrao.com","Non-binary","2023-04-11","","","PNR-1509","4","Active"
"PNR-1744","","Marketing","Marketing Manager","","#N/A","2019-12-02","","165757","","2","Active"
" PNR-1745 ","Chris Sharma","Research & Development","Lab Technician","employee.1745@pnrao.com","","2024-07-30","","70029","PNR-2768","3","Active"
" PNR-1746 "," Aarav Taylor "," Research & Development ","Research Lead","employee.1746@pnrao.com"," Male ","2024-07-26","","118977","PNR-2502","","Terminated"
"PNR-1747","Sarah Williams","Production","Line Supervisor"," employee.1747@pnrao.com ","Female","2020-06-26","  ","73277","PNR-2705","5","Active"
" PNR-1748 ","David Patel","Research & Development","Lab Technician","employee.1748@pnrao.com","Male"," 2019-09-06 ","2024-07-21","59258","PNR-2310","2"," Terminated "
"PNR-1749","Michael Taylor","Logistics","Warehouse Associate","employee.1749@pnrao.com","","2021-08-13","","73417","PNR-2266","4",""
"PNR-1750","Sarah Taylor","Human Resources","HR Generalist","","","2024-11-16","2027-02-17","","PNR-1947","5"," Terminated "
"PNR-1751","#N/A","","QC Manager","employee.1751@pnrao.com","Male","2025-04-04","  ","147211","  ","3",""
"PNR-1751","Aditya Sharma","Quality Control","QC Manager","employee.1751@pnrao.com","Male","2025-04-04","","147211","","3","Active"
"","Priya Sharma","","Marketing Coordinator"," employee.1753@pnrao.com ","Female","2022-11-15","","77551","PNR-1945","","Active"
"PNR-1754"," Priya Sharma ","","Warehouse Associate","employee.1754@pnrao.com","Female","2021-12-18","","59834","PNR-2994","3","Active"
"","Rohan Kumar","Quality Control","QC Inspector","employee.1755@pnrao.com",""," 2024-10-05 ","","","PNR-2875","5","Active"
"PNR-1756","Chris Williams","Production","Operations Manager","employee.1756@pnrao.com","Male","2020-06-21","2025-08-10","121503","","3"," Terminated "
"PNR-1757","Mary Jones","","Financial Analyst"," employee.1757@pnrao.com ","Female","2024-07-26","","58502","PNR-1160","5"," Active "
" PNR-1758 ","Olivia Wilson","Sales","Regional Sales Manager","employee.1758@pnrao.com"," Female ","","","127709","","4",""
"PNR-1759","Rohan Patel"," Production ","Production Worker","","Female","2019-12-04","","81516","PNR-1724","4","Active"
"PNR-1759","Rohan Patel","Production","Production Worker","employee.1759@pnrao.com","Female","2019-12-04","","81516","PNR-1724","4","Active"
"PNR-1761","Anika Brown","Research & Development","Research Lead","employee.1761@pnrao.com"," Male ","2024-01-22","","124258","PNR-2768","5","Active"
"#N/A","Michael Brown","IT Support"," IT Manager ",""," Non-binary ","2018-09-15","","130524","","5","Active"
" PNR-1763 ","Aarav Kumar","Logistics"," Warehouse Associate ","","Male","2019-04-09","  ","74730"," PNR-2176 ","4","Active"
"PNR-1764","Chris Wilson","Production",""," employee.1764@pnrao.com ","Non-binary"," 2021-03-09 ","","67419","PNR-1847",""," Active "
"PNR-1765","","Quality Control"," QC Manager ",""," Male "," 2021-05-09 ","  ","173280","","","Active"
"PNR-1766","Anika Brown","Quality Control","QC Inspector","employee.1766@pnrao.com","Female","","","75793","PNR-1027","2"," Active "
"","#N/A","Finance","Accountant","employee.1767@pnrao.com","Male"," 2018-01-21 ","  ","60581","PNR-1158","2"," Active "
"PNR-1768"," Chris Sharma ","Quality Control","QC Inspector","employee.1768@pnrao.com","Male","2019-08-15","  ","75236","PNR-2313","2",""
"PNR-1769","Chris Williams","Quality Control","QC Manager","employee.1769@pnrao.com"," Female ","2022-08-02","","143536","","4","Active"
"PNR-1770","#N/A","Quality Control","QC Inspector","employee.1770@pnrao.com","Male","2018-05-09","","74445","","4","Active"
"PNR-1771","Chris Brown","Marketing"," Digital Marketer "," employee.1771@pnrao.com ","Female","2022-08-01","","","PNR-2867","2","Active"
"PNR-1772","Anika Sharma","Logistics","Logistics Coordinator",""," Female ","2020-10-17","","55881","PNR-2464","4","Active"
" PNR-1773 ","Aarav Kumar","Human Resources","Recruiter","employee.1773@pnrao.com","Male"," 2021-03-21 "," 2024-11-25 ","75117","","3","Terminated"
"PNR-1774","","Logistics","Warehouse Associate","","Non-binary","2024-05-11","","75501","PNR-1420","4","Active"
"PNR-1775","Emma Kumar","IT Support","IT Manager"," employee.1775@pnrao.com ","Non-binary","2021-12-02","","135055","","4","Active"
"","","Research & Development","","employee.1776@pnrao.com","Non-binary"," 2025-06-26 ","","56068","PNR-1466","5","Active"
"PNR-1777","Mary Patel","#N/A"," Marketing Manager ","employee.1777@pnrao.com","Female"," 2022-01-05 ","","140684","  ","3","Active"
"PNR-1778","Olivia Jones","Research & Development","Research Lead"," employee.1778@pnrao.com ","Non-binary","2023-12-21","","95020","PNR-1480","3","Active"
"PNR-1779","Olivia Patel","#N/A","","employee.1779@pnrao.com","Female","","","159081","","4","Active"
"PNR-1780","Olivia Brown","Production","Operations Manager","employee.1780@pnrao.com","Non-binary","2018-07-07","","169068","","3","Active"
"PNR-1781"," John Singh ","Human Resources"," HR Coordinator ","employee.1781@pnrao.com","Female"," 2025-10-27 ","  ","","PNR-1733","5","Active"
"PNR-1781","John Singh","Human Resources","HR Coordinator","employee.1781@pnrao.com","Female","2025-10-27","","64200","PNR-1733","5","Active"
"PNR-1783"," Sarah Jones ","Production"," Operations Manager ","employee.1783@pnrao.com","Male","","","122128","","5","Active"
"PNR-1784","Emma Kumar","Marketing","Marketing Coordinator","#N/A","Female","2025-06-04","",""," PNR-1982 ","4","Active"
"PNR-1785"," David Kumar ","Sales"," Account Manager ","employee.1785@pnrao.com","Female","2024-05-22","","163720","","5","Active"
"PNR-1785","David Kumar","Sales","Account Manager","employee.1785@pnrao.com","Female","2024-05-22","","163720","","5","Active"
" PNR-1787 ","Rohan Taylor","Research & Development"," Scientist ","employee.1787@pnrao.com","Non-binary"," 2018-09-16 ","","79511","","4","Active"
"PNR-1787","Rohan Taylor","Research & Development","Scientist","employee.1787@pnrao.com","Non-binary","2018-09-16","","79511","PNR-2010","4","Active"
"PNR-1789","Olivia Kumar","Sales"," Regional Sales Manager ","employee.1789@pnrao.com","Female","2025-03-17","","130884","  ","2","Active"
"PNR-1790","Olivia Patel","#N/A","Help Desk Specialist","employee.1790@pnrao.com","Non-binary","2019-12-22","",""," PNR-2581 ","3","Active"
"PNR-1791","Olivia Kumar","Finance","Controller","employee.1791@pnrao.com"," Male "," 2025-02-27 ","","","PNR-1170","2","Active"
"","Mary Kumar","Human Resources","HR Coordinator"," employee.1792@pnrao.com ","","2020-02-22","2023-11-04","62910","","3","Terminated"
" PNR-1793 ","Aarav Williams","Production","","employee.1793@pnrao.com","Female","2021-08-08","","132848","","",""
"PNR-1794","Rohan Singh","#N/A","Account Manager","employee.1794@pnrao.com","Female","2023-11-23","","122538","","5","Active"
"PNR-1795","Michael Patel"," Research & Development ","Research Lead","employee.1795@pnrao.com","","2023-11-21","","90428","PNR-2724","4","Active"
" PNR-1796 ","Priya Kumar","#N/A","","employee.1796@pnrao.com","Non-binary"," 2020-10-09 ","  ","123117","","3","Active"
"PNR-1797","","Finance","Controller","employee.1797@pnrao.com","Male","2021-06-11","","73092","PNR-2505","3",""
"","David Brown","Production","Operations Manager","#N/A",""," 2024-05-02 ","2025-08-02","138336","  ","2",""
"PNR-1799","Emma Smith"," Production ","Line Supervisor","employee.1799@pnrao.com","Non-binary","2022-11-10","","65199"," PNR-1982 ","4","Active"
" PNR-1800 ","Chris Kumar","Marketing","Digital Marketer","","Female","2020-09-01","","69902","PNR-1343","","Active"
"PNR-1800","Chris Kumar","Marketing","Digital Marketer","employee.1800@pnrao.com","Female","2020-09-01","","69902","PNR-1343","2","Active"
""," John Sharma "," Production "," Line Supervisor ","employee.1802@pnrao.com","Male","2020-09-10","","81372","PNR-1104","5"," Active "
"PNR-1803","Rohan Taylor","Finance","Financial Analyst","employee.1803@pnrao.com","Non-binary","2021-10-24","","83881","PNR-1722","4"," Active "
"PNR-1804","Rohan Taylor","Logistics"," Logistics Coordinator ","employee.1804@pnrao.com","Non-binary","2024-10-21","","58523","PNR-1318","4","Active"
"PNR-1805","Priya Wilson","Logistics","Warehouse Associate","employee.1805@pnrao.com","","2022-06-30","","72408"," PNR-2878 ","5","Active"
"PNR-1806","Mary Sharma","Production","Operations Manager","employee.1806@pnrao.com","Male","2025-07-21","2030-04-13","154076","","2"," Terminated "
"#N/A","Sarah Patel","Production","Production Worker","employee.1807@pnrao.com","Male","2018-08-16","","73749","PNR-2339","5"," Active "
"PNR-1808","Michael Wilson","Quality Control"," QC Inspector ","employee.1808@pnrao.com","Female","2018-01-12","2022-02-19","80873","PNR-1813","5","Terminated"
"PNR-1809","Rohan Sharma","Sales","Regional Sales Manager","employee.1809@pnrao.com","","2021-03-10","","158003","","2"," Terminated "
"PNR-1810","Aditya Patel","Production","Line Supervisor","employee.1810@pnrao.com","","2023-05-24","","55658","PNR-1102","2",""
" PNR-1811 ","David Wilson","","Accountant","employee.1811@pnrao.com"," Non-binary ","2020-07-13","","61303","","4","Active"
"PNR-1812","Priya Patel","","","employee.1812@pnrao.com","Male","2024-04-10"," 2029-04-11 ","84422","","5","Terminated"
"PNR-1813","#N/A","Marketing","Marketing Manager","employee.1813@pnrao.com","Female","","  ","143121","  ","2","Active"
"PNR-1814"," Olivia Kumar ","Quality Control","QC Inspector","employee.1814@pnrao.com","Non-binary","2024-09-14","#N/A","69691","PNR-2964","3","Active"
"PNR-1815"," Sarah Kumar ","Sales","Account Manager","employee.1815@pnrao.com"," Non-binary ","2020-12-05","2025-08-24","150414","","5",""
